# Czas Kana³_1 Kana³_2 Kana³_3 Kana³_4 Kana³_5 Kana³_6 Kana³_7 Kana³_8 Kana³_9 Kana³_10 Kana³_11 Kana³_12
1.654331 123.000000 347.000000 224.000000 -248.000000 -42.000000 295.000000 426.000000 787.000000 203.000000 430.000000 181.000000 -55.000000
1.655331 108.000000 323.000000 214.000000 -233.000000 -49.000000 287.000000 426.000000 787.000000 207.000000 430.000000 181.000000 -54.000000
1.656331 118.000000 342.000000 224.000000 -214.000000 -51.000000 270.000000 426.000000 786.000000 207.000000 434.000000 181.000000 -49.000000
1.657331 123.000000 367.000000 243.000000 -228.000000 -51.000000 285.000000 436.000000 795.000000 212.000000 434.000000 181.000000 -54.000000
1.658332 137.000000 352.000000 214.000000 -244.000000 -59.000000 307.000000 425.000000 795.000000 212.000000 439.000000 191.000000 -49.000000
1.659332 147.000000 363.000000 214.000000 -244.000000 -37.000000 285.000000 410.000000 776.000000 193.000000 439.000000 186.000000 -54.000000
1.660332 147.000000 368.000000 219.000000 -254.000000 -32.000000 290.000000 415.000000 785.000000 207.000000 420.000000 167.000000 -68.000000
1.661332 147.000000 358.000000 209.000000 -256.000000 -34.000000 296.000000 420.000000 789.000000 212.000000 439.000000 186.000000 -49.000000
1.662332 137.000000 353.000000 214.000000 -251.000000 -29.000000 286.000000 410.000000 779.000000 207.000000 444.000000 192.000000 -47.000000
1.663333 118.000000 363.000000 243.000000 -244.000000 -37.000000 286.000000 415.000000 788.000000 217.000000 439.000000 192.000000 -42.000000
1.664333 127.000000 358.000000 229.000000 -239.000000 -61.000000 305.000000 415.000000 788.000000 212.000000 453.000000 202.000000 -27.000000
1.665333 132.000000 353.000000 219.000000 -241.000000 -49.000000 296.000000 410.000000 779.000000 198.000000 448.000000 197.000000 -27.000000
1.666333 137.000000 368.000000 229.000000 -241.000000 -42.000000 288.000000 410.000000 784.000000 203.000000 438.000000 187.000000 -52.000000
1.667333 147.000000 377.000000 229.000000 -251.000000 -44.000000 301.000000 410.000000 783.000000 203.000000 438.000000 192.000000 -42.000000
1.668334 152.000000 382.000000 229.000000 -261.000000 -39.000000 305.000000 404.000000 778.000000 203.000000 438.000000 192.000000 -42.000000
1.669334 152.000000 377.000000 224.000000 -267.000000 -37.000000 308.000000 404.000000 783.000000 212.000000 433.000000 192.000000 -41.000000
1.670334 137.000000 387.000000 248.000000 -264.000000 -34.000000 303.000000 399.000000 783.000000 217.000000 442.000000 202.000000 -26.000000
1.671334 123.000000 377.000000 253.000000 -262.000000 -54.000000 320.000000 399.000000 782.000000 222.000000 452.000000 207.000000 -26.000000
1.672334 127.000000 363.000000 234.000000 -250.000000 -64.000000 318.000000 399.000000 782.000000 217.000000 457.000000 216.000000 -21.000000
1.673335 137.000000 378.000000 239.000000 -245.000000 -51.000000 301.000000 399.000000 776.000000 212.000000 457.000000 216.000000 -21.000000
1.674335 142.000000 383.000000 239.000000 -257.000000 -49.000000 310.000000 399.000000 781.000000 217.000000 451.000000 211.000000 -26.000000
1.675335 147.000000 388.000000 239.000000 -262.000000 -46.000000 314.000000 395.000000 781.000000 212.000000 451.000000 207.000000 -26.000000
1.676335 152.000000 408.000000 253.000000 -267.000000 -44.000000 316.000000 395.000000 776.000000 217.000000 451.000000 208.000000 -19.000000
1.677335 152.000000 422.000000 269.000000 -279.000000 -49.000000 333.000000 395.000000 785.000000 227.000000 451.000000 217.000000 -24.000000
1.678336 162.000000 413.000000 249.000000 -286.000000 -56.000000 348.000000 390.000000 780.000000 222.000000 466.000000 227.000000 -10.000000
1.679336 157.000000 399.000000 240.000000 -286.000000 -42.000000 333.000000 380.000000 770.000000 222.000000 461.000000 222.000000 -10.000000
1.680336 142.000000 399.000000 254.000000 -277.000000 -39.000000 321.000000 380.000000 775.000000 227.000000 461.000000 227.000000 -10.000000
1.681336 147.000000 399.000000 249.000000 -269.000000 -54.000000 328.000000 385.000000 784.000000 232.000000 471.000000 237.000000 0.000000
1.682336 157.000000 409.000000 249.000000 -272.000000 -49.000000 326.000000 385.000000 779.000000 227.000000 475.000000 243.000000 1.000000
1.683337 166.000000 418.000000 249.000000 -281.000000 -44.000000 331.000000 385.000000 783.000000 232.000000 470.000000 238.000000 1.000000
1.684337 176.000000 428.000000 249.000000 -291.000000 -39.000000 336.000000 379.000000 778.000000 232.000000 474.000000 243.000000 6.000000
1.685337 166.000000 457.000000 289.000000 -301.000000 -34.000000 341.000000 374.000000 782.000000 242.000000 474.000000 243.000000 6.000000
1.686337 171.000000 453.000000 280.000000 -311.000000 -59.000000 375.000000 374.000000 787.000000 251.000000 479.000000 253.000000 16.000000
1.687337 176.000000 448.000000 270.000000 -311.000000 -51.000000 367.000000 364.000000 782.000000 242.000000 489.000000 262.000000 25.000000
1.688338 162.000000 443.000000 280.000000 -311.000000 -44.000000 360.000000 369.000000 792.000000 256.000000 479.000000 253.000000 25.000000
1.689338 157.000000 423.000000 265.000000 -301.000000 -56.000000 363.000000 364.000000 791.000000 251.000000 499.000000 277.000000 36.000000
1.690338 166.000000 433.000000 265.000000 -289.000000 -51.000000 345.000000 358.000000 786.000000 247.000000 498.000000 272.000000 31.000000
1.691338 176.000000 457.000000 280.000000 -299.000000 -46.000000 350.000000 363.000000 801.000000 266.000000 493.000000 267.000000 27.000000
1.692338 182.000000 477.000000 294.000000 -316.000000 -49.000000 370.000000 358.000000 796.000000 266.000000 508.000000 287.000000 46.000000
1.693339 202.000000 477.000000 275.000000 -329.000000 -54.000000 387.000000 354.000000 795.000000 266.000000 511.000000 287.000000 41.000000
1.694339 206.000000 487.000000 280.000000 -339.000000 -34.000000 377.000000 354.000000 800.000000 278.000000 511.000000 287.000000 41.000000
1.695339 202.000000 482.000000 280.000000 -346.000000 -34.000000 384.000000 349.000000 804.000000 288.000000 526.000000 296.000000 51.000000
1.696339 197.000000 482.000000 284.000000 -341.000000 -37.000000 382.000000 344.000000 809.000000 292.000000 531.000000 301.000000 57.000000
1.697339 187.000000 482.000000 294.000000 -339.000000 -42.000000 385.000000 349.000000 819.000000 302.000000 536.000000 311.000000 67.000000
1.698340 187.000000 487.000000 299.000000 -334.000000 -51.000000 390.000000 344.000000 819.000000 297.000000 555.000000 321.000000 76.000000
1.699340 211.000000 492.000000 280.000000 -336.000000 -54.000000 395.000000 349.000000 823.000000 302.000000 550.000000 316.000000 62.000000
1.700340 216.000000 512.000000 294.000000 -351.000000 -32.000000 388.000000 348.000000 833.000000 317.000000 555.000000 326.000000 76.000000
1.701340 226.000000 532.000000 304.000000 -363.000000 -37.000000 405.000000 343.000000 842.000000 322.000000 570.000000 335.000000 81.000000
1.702340 226.000000 532.000000 305.000000 -378.000000 -37.000000 420.000000 348.000000 852.000000 331.000000 575.000000 335.000000 86.000000
1.703341 211.000000 537.000000 324.000000 -378.000000 -37.000000 420.000000 348.000000 852.000000 341.000000 579.000000 341.000000 93.000000
1.704341 216.000000 527.000000 310.000000 -373.000000 -54.000000 432.000000 343.000000 856.000000 341.000000 589.000000 351.000000 103.000000
1.705341 216.000000 522.000000 305.000000 -370.000000 -45.000000 421.000000 353.000000 865.000000 356.000000 589.000000 351.000000 98.000000
1.706341 206.000000 532.000000 324.000000 -368.000000 -43.000000 416.000000 357.000000 874.000000 361.000000 608.000000 366.000000 117.000000
1.707341 216.000000 527.000000 310.000000 -368.000000 -57.000000 430.000000 362.000000 879.000000 366.000000 603.000000 366.000000 108.000000
1.708342 231.000000 532.000000 300.000000 -370.000000 -45.000000 421.000000 367.000000 894.000000 375.000000 613.000000 366.000000 108.000000
1.709342 231.000000 556.000000 324.000000 -380.000000 -33.000000 418.000000 362.000000 894.000000 375.000000 617.000000 376.000000 117.000000
1.710342 250.000000 561.000000 310.000000 -392.000000 -45.000000 443.000000 372.000000 908.000000 395.000000 617.000000 371.000000 113.000000
1.711342 246.000000 551.000000 305.000000 -404.000000 -28.000000 438.000000 372.000000 908.000000 405.000000 631.000000 385.000000 123.000000
1.712342 236.000000 546.000000 310.000000 -397.000000 -28.000000 430.000000 377.000000 917.000000 405.000000 635.000000 385.000000 128.000000
1.713343 216.000000 537.000000 320.000000 -390.000000 -35.000000 430.000000 387.000000 932.000000 424.000000 635.000000 390.000000 128.000000
1.714343 221.000000 528.000000 305.000000 -375.000000 -50.000000 430.000000 392.000000 941.000000 429.000000 650.000000 400.000000 133.000000
1.715343 216.000000 533.000000 315.000000 -373.000000 -40.000000 418.000000 401.000000 940.000000 429.000000 655.000000 405.000000 138.000000
1.716343 226.000000 557.000000 329.000000 -373.000000 -47.000000 426.000000 410.000000 955.000000 434.000000 650.000000 395.000000 128.000000
1.717343 246.000000 567.000000 320.000000 -390.000000 -50.000000 445.000000 415.000000 959.000000 439.000000 655.000000 401.000000 130.000000
1.718344 250.000000 581.000000 329.000000 -404.000000 -35.000000 445.000000 410.000000 954.000000 439.000000 665.000000 411.000000 140.000000
1.719344 255.000000 591.000000 334.000000 -414.000000 -38.000000 458.000000 420.000000 969.000000 453.000000 660.000000 401.000000 130.000000
1.720344 246.000000 586.000000 339.000000 -422.000000 -38.000000 466.000000 420.000000 974.000000 458.000000 679.000000 416.000000 140.000000
1.721344 241.000000 578.000000 334.000000 -414.000000 -45.000000 466.000000 425.000000 974.000000 458.000000 674.000000 416.000000 135.000000
1.722344 231.000000 558.000000 324.000000 -407.000000 -45.000000 458.000000 429.000000 983.000000 463.000000 678.000000 411.000000 140.000000
1.723345 221.000000 548.000000 324.000000 -392.000000 -45.000000 444.000000 438.000000 982.000000 458.000000 678.000000 416.000000 140.000000
1.724345 221.000000 543.000000 320.000000 -382.000000 -50.000000 439.000000 458.000000 992.000000 468.000000 668.000000 407.000000 126.000000
1.725345 246.000000 558.000000 310.000000 -380.000000 -47.000000 434.000000 463.000000 1007.000000 478.000000 678.000000 407.000000 126.000000
1.726345 246.000000 578.000000 330.000000 -400.000000 -30.000000 436.000000 468.000000 1006.000000 473.000000 683.000000 412.000000 126.000000
1.727345 236.000000 568.000000 330.000000 -409.000000 -40.000000 456.000000 477.000000 1006.000000 473.000000 678.000000 397.000000 116.000000
1.728346 231.000000 548.000000 316.000000 -401.000000 -45.000000 451.000000 482.000000 1000.000000 473.000000 672.000000 402.000000 116.000000
1.729346 221.000000 548.000000 325.000000 -388.000000 -40.000000 434.000000 492.000000 1005.000000 473.000000 667.000000 392.000000 107.000000
1.730346 202.000000 529.000000 325.000000 -383.000000 -50.000000 439.000000 507.000000 1010.000000 473.000000 663.000000 382.000000 107.000000
1.731346 197.000000 514.000000 316.000000 -364.000000 -60.000000 429.000000 516.000000 1010.000000 463.000000 663.000000 382.000000 109.000000
1.732346 192.000000 504.000000 311.000000 -354.000000 -57.000000 417.000000 525.000000 1005.000000 453.000000 657.000000 373.000000 89.000000
1.733347 187.000000 524.000000 335.000000 -347.000000 -57.000000 409.000000 530.000000 1000.000000 449.000000 642.000000 358.000000 70.000000
1.734347 197.000000 529.000000 331.000000 -354.000000 -72.000000 431.000000 545.000000 999.000000 439.000000 637.000000 353.000000 70.000000
1.735347 197.000000 524.000000 326.000000 -362.000000 -65.000000 431.000000 554.000000 994.000000 429.000000 623.000000 338.000000 60.000000
1.736347 197.000000 509.000000 312.000000 -359.000000 -62.000000 427.000000 559.000000 989.000000 424.000000 608.000000 319.000000 40.000000
1.737347 167.000000 504.000000 336.000000 -352.000000 -55.000000 412.000000 559.000000 973.000000 410.000000 608.000000 319.000000 50.000000
1.738348 148.000000 456.000000 307.000000 -335.000000 -82.000000 422.000000 569.000000 973.000000 405.000000 588.000000 309.000000 37.000000
1.739348 158.000000 446.000000 287.000000 -301.000000 -77.000000 383.000000 579.000000 968.000000 395.000000 584.000000 299.000000 28.000000
1.740348 153.000000 446.000000 292.000000 -302.000000 -62.000000 368.000000 589.000000 968.000000 390.000000 569.000000 285.000000 23.000000
1.741348 153.000000 465.000000 312.000000 -299.000000 -67.000000 371.000000 598.000000 968.000000 381.000000 563.000000 280.000000 13.000000
1.742348 158.000000 471.000000 312.000000 -309.000000 -77.000000 391.000000 598.000000 958.000000 372.000000 558.000000 275.000000 13.000000
1.743349 148.000000 461.000000 312.000000 -314.000000 -74.000000 393.000000 594.000000 948.000000 357.000000 543.000000 256.000000 -6.000000
1.744349 143.000000 457.000000 312.000000 -304.000000 -79.000000 388.000000 594.000000 943.000000 357.000000 524.000000 246.000000 -21.000000
1.745349 158.000000 461.000000 302.000000 -299.000000 -82.000000 386.000000 589.000000 928.000000 337.000000 529.000000 252.000000 -9.000000
1.746349 128.000000 427.000000 297.000000 -309.000000 -69.000000 384.000000 584.000000 918.000000 332.000000 509.000000 232.000000 -29.000000
1.747349 119.000000 413.000000 292.000000 -277.000000 -82.000000 364.000000 589.000000 918.000000 323.000000 500.000000 227.000000 -34.000000
1.748350 119.000000 413.000000 292.000000 -265.000000 -84.000000 354.000000 588.000000 913.000000 313.000000 499.000000 227.000000 -29.000000
1.749350 109.000000 398.000000 287.000000 -265.000000 -84.000000 355.000000 588.000000 917.000000 313.000000 489.000000 217.000000 -43.000000
1.750350 119.000000 408.000000 288.000000 -253.000000 -86.000000 346.000000 583.000000 901.000000 298.000000 484.000000 208.000000 -48.000000
1.751350 138.000000 413.000000 274.000000 -262.000000 -82.000000 350.000000 583.000000 891.000000 289.000000 463.000000 198.000000 -57.000000
1.752350 124.000000 413.000000 288.000000 -275.000000 -65.000000 346.000000 573.000000 891.000000 293.000000 459.000000 188.000000 -62.000000
1.753351 124.000000 408.000000 284.000000 -267.000000 -79.000000 353.000000 568.000000 882.000000 284.000000 459.000000 193.000000 -57.000000
1.754351 119.000000 393.000000 274.000000 -265.000000 -77.000000 348.000000 562.000000 872.000000 269.000000 449.000000 183.000000 -62.000000
1.755351 104.000000 380.000000 274.000000 -255.000000 -74.000000 336.000000 562.000000 877.000000 274.000000 439.000000 174.000000 -72.000000
1.756351 109.000000 375.000000 264.000000 -241.000000 -82.000000 328.000000 552.000000 871.000000 264.000000 439.000000 183.000000 -62.000000
1.757351 104.000000 370.000000 264.000000 -241.000000 -74.000000 321.000000 552.000000 866.000000 254.000000 429.000000 169.000000 -77.000000
1.758352 114.000000 380.000000 264.000000 -236.000000 -77.000000 319.000000 552.000000 866.000000 254.000000 424.000000 165.000000 -80.000000
1.759352 124.000000 380.000000 254.000000 -245.000000 -72.000000 324.000000 548.000000 856.000000 245.000000 424.000000 165.000000 -80.000000
1.760352 114.000000 380.000000 264.000000 -250.000000 -62.000000 319.000000 543.000000 850.000000 245.000000 418.000000 155.000000 -89.000000
1.761352 114.000000 389.000000 274.000000 -245.000000 -72.000000 324.000000 538.000000 849.000000 245.000000 409.000000 155.000000 -89.000000
1.762352 109.000000 356.000000 245.000000 -250.000000 -77.000000 333.000000 528.000000 840.000000 230.000000 414.000000 155.000000 -89.000000
1.763353 99.000000 346.000000 245.000000 -232.000000 -67.000000 303.000000 528.000000 840.000000 230.000000 399.000000 145.000000 -89.000000
1.764353 94.000000 351.000000 254.000000 -222.000000 -71.000000 298.000000 532.000000 849.000000 240.000000 399.000000 145.000000 -89.000000
1.765353 104.000000 337.000000 230.000000 -222.000000 -79.000000 305.000000 532.000000 840.000000 230.000000 409.000000 151.000000 -83.000000
1.766353 104.000000 351.000000 245.000000 -220.000000 -62.000000 286.000000 532.000000 835.000000 225.000000 394.000000 141.000000 -93.000000
1.767353 104.000000 361.000000 254.000000 -227.000000 -69.000000 300.000000 527.000000 834.000000 220.000000 393.000000 137.000000 -93.000000
1.768354 119.000000 361.000000 240.000000 -232.000000 -74.000000 310.000000 517.000000 829.000000 215.000000 388.000000 137.000000 -108.000000
1.769354 128.000000 356.000000 225.000000 -239.000000 -59.000000 303.000000 512.000000 829.000000 215.000000 383.000000 127.000000 -103.000000
1.770354 109.000000 356.000000 245.000000 -242.000000 -47.000000 293.000000 512.000000 824.000000 220.000000 387.000000 137.000000 -98.000000
1.771354 104.000000 341.000000 235.000000 -232.000000 -67.000000 303.000000 508.000000 828.000000 225.000000 387.000000 141.000000 -98.000000
1.772354 89.000000 337.000000 245.000000 -222.000000 -64.000000 290.000000 508.000000 823.000000 215.000000 392.000000 141.000000 -91.000000
1.773355 89.000000 341.000000 249.000000 -212.000000 -76.000000 293.000000 512.000000 822.000000 206.000000 382.000000 132.000000 -91.000000
1.774355 104.000000 327.000000 221.000000 -215.000000 -79.000000 298.000000 508.000000 817.000000 206.000000 377.000000 127.000000 -111.000000
1.775355 109.000000 341.000000 231.000000 -215.000000 -57.000000 276.000000 508.000000 817.000000 206.000000 377.000000 127.000000 -106.000000
1.776355 109.000000 351.000000 241.000000 -224.000000 -59.000000 288.000000 503.000000 812.000000 196.000000 377.000000 122.000000 -111.000000
1.777355 109.000000 351.000000 241.000000 -229.000000 -64.000000 298.000000 508.000000 817.000000 210.000000 368.000000 117.000000 -116.000000
1.778356 104.000000 337.000000 231.000000 -229.000000 -64.000000 298.000000 503.000000 811.000000 206.000000 382.000000 137.000000 -101.000000
1.779356 99.000000 337.000000 236.000000 -220.000000 -62.000000 286.000000 503.000000 806.000000 201.000000 377.000000 132.000000 -100.000000
1.780356 99.000000 332.000000 231.000000 -217.000000 -67.000000 288.000000 507.000000 811.000000 206.000000 367.000000 127.000000 -100.000000
1.781356 99.000000 327.000000 226.000000 -215.000000 -64.000000 283.000000 502.000000 806.000000 196.000000 372.000000 137.000000 -95.000000
1.782356 89.000000 337.000000 247.000000 -212.000000 -62.000000 278.000000 502.000000 805.000000 191.000000 367.000000 127.000000 -100.000000
1.783357 94.000000 342.000000 247.000000 -212.000000 -76.000000 293.000000 502.000000 805.000000 191.000000 357.000000 122.000000 -105.000000
1.784357 119.000000 347.000000 227.000000 -217.000000 -74.000000 295.000000 502.000000 799.000000 191.000000 357.000000 117.000000 -110.000000
1.785357 119.000000 347.000000 227.000000 -232.000000 -52.000000 289.000000 497.000000 799.000000 196.000000 362.000000 122.000000 -115.000000
1.786357 109.000000 347.000000 237.000000 -232.000000 -52.000000 289.000000 501.000000 799.000000 196.000000 361.000000 123.000000 -108.000000
1.787357 94.000000 342.000000 247.000000 -227.000000 -62.000000 294.000000 496.000000 795.000000 196.000000 366.000000 133.000000 -93.000000
1.788358 99.000000 333.000000 232.000000 -217.000000 -74.000000 296.000000 496.000000 799.000000 203.000000 361.000000 128.000000 -98.000000
1.789358 94.000000 328.000000 232.000000 -215.000000 -64.000000 284.000000 501.000000 798.000000 198.000000 370.000000 138.000000 -88.000000
1.790358 94.000000 338.000000 242.000000 -210.000000 -67.000000 282.000000 491.000000 789.000000 188.000000 365.000000 133.000000 -88.000000
1.791358 94.000000 352.000000 256.000000 -215.000000 -71.000000 291.000000 501.000000 798.000000 198.000000 355.000000 123.000000 -103.000000
1.792358 109.000000 367.000000 256.000000 -222.000000 -79.000000 306.000000 496.000000 789.000000 188.000000 365.000000 133.000000 -93.000000
1.793359 124.000000 372.000000 247.000000 -237.000000 -71.000000 314.000000 491.000000 783.000000 188.000000 360.000000 123.000000 -102.000000
1.794359 119.000000 382.000000 261.000000 -246.000000 -59.000000 312.000000 496.000000 788.000000 198.000000 355.000000 118.000000 -107.000000
1.795359 109.000000 357.000000 247.000000 -249.000000 -69.000000 324.000000 481.000000 772.000000 183.000000 370.000000 133.000000 -87.000000
1.796359 104.000000 338.000000 232.000000 -232.000000 -67.000000 305.000000 480.000000 772.000000 188.000000 355.000000 123.000000 -97.000000
1.797359 89.000000 329.000000 237.000000 -220.000000 -62.000000 288.000000 490.000000 782.000000 193.000000 360.000000 128.000000 -92.000000
1.798360 89.000000 339.000000 247.000000 -208.000000 -71.000000 285.000000 490.000000 782.000000 188.000000 370.000000 138.000000 -82.000000
1.799360 109.000000 343.000000 233.000000 -213.000000 -76.000000 295.000000 495.000000 787.000000 193.000000 364.000000 133.000000 -92.000000
1.800360 109.000000 373.000000 262.000000 -225.000000 -59.000000 290.000000 495.000000 786.000000 188.000000 369.000000 143.000000 -80.000000
1.801360 119.000000 363.000000 243.000000 -240.000000 -74.000000 319.000000 485.000000 771.000000 183.000000 364.000000 139.000000 -85.000000
1.802360 124.000000 373.000000 248.000000 -240.000000 -59.000000 305.000000 480.000000 766.000000 178.000000 359.000000 134.000000 -95.000000
1.803361 124.000000 383.000000 257.000000 -247.000000 -59.000000 312.000000 480.000000 771.000000 188.000000 359.000000 139.000000 -90.000000
1.804361 114.000000 384.000000 267.000000 -252.000000 -64.000000 322.000000 480.000000 770.000000 183.000000 364.000000 139.000000 -80.000000
1.805361 94.000000 349.000000 252.000000 -247.000000 -74.000000 327.000000 475.000000 770.000000 188.000000 363.000000 148.000000 -75.000000
1.806361 94.000000 349.000000 252.000000 -221.000000 -76.000000 302.000000 475.000000 764.000000 178.000000 368.000000 143.000000 -75.000000
1.807361 99.000000 359.000000 257.000000 -221.000000 -76.000000 303.000000 480.000000 769.000000 183.000000 363.000000 144.000000 -79.000000
1.808362 109.000000 359.000000 248.000000 -228.000000 -76.000000 311.000000 480.000000 774.000000 188.000000 363.000000 140.000000 -94.000000
1.809362 114.000000 379.000000 262.000000 -233.000000 -67.000000 306.000000 485.000000 774.000000 188.000000 371.000000 154.000000 -70.000000
1.810362 133.000000 379.000000 243.000000 -246.000000 -71.000000 323.000000 480.000000 774.000000 188.000000 371.000000 149.000000 -79.000000
1.811362 128.000000 379.000000 248.000000 -256.000000 -52.000000 313.000000 466.000000 768.000000 188.000000 367.000000 144.000000 -79.000000
1.812362 114.000000 384.000000 267.000000 -253.000000 -57.000000 315.000000 469.000000 763.000000 188.000000 367.000000 149.000000 -74.000000
1.813363 114.000000 369.000000 252.000000 -248.000000 -74.000000 328.000000 474.000000 773.000000 198.000000 371.000000 154.000000 -74.000000
1.814363 109.000000 359.000000 248.000000 -241.000000 -67.000000 313.000000 465.000000 768.000000 188.000000 381.000000 164.000000 -58.000000
1.815363 109.000000 364.000000 252.000000 -234.000000 -67.000000 306.000000 469.000000 767.000000 188.000000 371.000000 154.000000 -72.000000
1.816363 124.000000 374.000000 248.000000 -236.000000 -69.000000 311.000000 479.000000 772.000000 193.000000 371.000000 154.000000 -72.000000
1.817363 128.000000 374.000000 243.000000 -248.000000 -59.000000 313.000000 469.000000 766.000000 188.000000 376.000000 164.000000 -63.000000
1.818364 133.000000 393.000000 257.000000 -251.000000 -54.000000 311.000000 464.000000 771.000000 188.000000 375.000000 154.000000 -72.000000
1.819364 133.000000 403.000000 267.000000 -263.000000 -59.000000 328.000000 468.000000 776.000000 203.000000 375.000000 149.000000 -77.000000
1.820364 128.000000 384.000000 252.000000 -268.000000 -64.000000 337.000000 464.000000 771.000000 198.000000 390.000000 169.000000 -62.000000
1.821364 114.000000 359.000000 243.000000 -256.000000 -59.000000 320.000000 459.000000 771.000000 193.000000 380.000000 164.000000 -67.000000
1.822364 109.000000 364.000000 252.000000 -236.000000 -63.000000 303.000000 468.000000 780.000000 208.000000 380.000000 164.000000 -67.000000
1.823365 109.000000 359.000000 249.000000 -236.000000 -70.000000 311.000000 473.000000 785.000000 208.000000 395.000000 179.000000 -52.000000
1.824365 119.000000 365.000000 244.000000 -234.000000 -68.000000 306.000000 473.000000 785.000000 203.000000 395.000000 174.000000 -57.000000
1.825365 124.000000 375.000000 249.000000 -241.000000 -60.000000 306.000000 468.000000 789.000000 208.000000 389.000000 174.000000 -67.000000
1.826365 143.000000 404.000000 258.000000 -248.000000 -60.000000 313.000000 468.000000 784.000000 208.000000 389.000000 169.000000 -62.000000
1.827365 138.000000 404.000000 263.000000 -273.000000 -55.000000 332.000000 473.000000 788.000000 212.000000 394.000000 170.000000 -69.000000
1.828366 133.000000 389.000000 253.000000 -270.000000 -60.000000 335.000000 463.000000 783.000000 212.000000 398.000000 175.000000 -60.000000
1.829366 124.000000 375.000000 249.000000 -261.000000 -58.000000 324.000000 463.000000 787.000000 217.000000 398.000000 180.000000 -55.000000
1.830366 119.000000 365.000000 244.000000 -248.000000 -60.000000 314.000000 472.000000 797.000000 222.000000 398.000000 180.000000 -60.000000
1.831366 109.000000 370.000000 259.000000 -241.000000 -60.000000 307.000000 472.000000 797.000000 217.000000 407.000000 184.000000 -50.000000
1.832366 109.000000 365.000000 254.000000 -239.000000 -72.000000 316.000000 472.000000 802.000000 222.000000 407.000000 189.000000 -55.000000
1.833367 129.000000 375.000000 245.000000 -236.000000 -70.000000 312.000000 477.000000 801.000000 222.000000 407.000000 184.000000 -60.000000
1.834367 144.000000 389.000000 245.000000 -252.000000 -55.000000 312.000000 472.000000 796.000000 217.000000 407.000000 184.000000 -49.000000
1.835367 134.000000 389.000000 254.000000 -266.000000 -48.000000 319.000000 467.000000 801.000000 223.000000 403.000000 180.000000 -59.000000
1.836367 120.000000 389.000000 269.000000 -262.000000 -58.000000 324.000000 467.000000 806.000000 233.000000 407.000000 180.000000 -59.000000
1.837367 120.000000 380.000000 259.000000 -254.000000 -72.000000 332.000000 467.000000 800.000000 228.000000 417.000000 189.000000 -49.000000
1.838368 115.000000 361.000000 245.000000 -249.000000 -68.000000 322.000000 467.000000 810.000000 238.000000 406.000000 180.000000 -49.000000
1.839368 120.000000 366.000000 245.000000 -237.000000 -63.000000 305.000000 472.000000 814.000000 238.000000 416.000000 189.000000 -54.000000
1.840368 120.000000 376.000000 254.000000 -242.000000 -60.000000 308.000000 472.000000 814.000000 238.000000 421.000000 189.000000 -54.000000
1.841368 125.000000 376.000000 250.000000 -247.000000 -65.000000 317.000000 472.000000 819.000000 243.000000 416.000000 190.000000 -47.000000
1.842368 139.000000 386.000000 245.000000 -249.000000 -60.000000 315.000000 472.000000 814.000000 233.000000 421.000000 195.000000 -52.000000
1.843369 149.000000 400.000000 250.000000 -262.000000 -50.000000 317.000000 477.000000 819.000000 243.000000 411.000000 185.000000 -62.000000
1.844369 139.000000 395.000000 254.000000 -274.000000 -48.000000 327.000000 466.000000 819.000000 243.000000 415.000000 181.000000 -62.000000
1.845369 134.000000 406.000000 269.000000 -266.000000 -55.000000 327.000000 462.000000 813.000000 238.000000 415.000000 195.000000 -52.000000
1.846369 120.000000 372.000000 250.000000 -269.000000 -65.000000 339.000000 462.000000 813.000000 238.000000 415.000000 190.000000 -57.000000
1.847369 110.000000 352.000000 241.000000 -245.000000 -63.000000 313.000000 457.000000 813.000000 238.000000 414.000000 190.000000 -57.000000
1.848370 115.000000 357.000000 241.000000 -230.000000 -63.000000 298.000000 476.000000 826.000000 248.000000 409.000000 191.000000 -51.000000
1.849370 115.000000 362.000000 246.000000 -235.000000 -60.000000 300.000000 481.000000 831.000000 248.000000 424.000000 196.000000 -51.000000
1.850370 115.000000 367.000000 251.000000 -237.000000 -63.000000 305.000000 475.000000 825.000000 238.000000 424.000000 196.000000 -51.000000
1.851370 139.000000 382.000000 241.000000 -240.000000 -65.000000 311.000000 475.000000 825.000000 243.000000 414.000000 191.000000 -61.000000
1.852370 139.000000 382.000000 241.000000 -259.000000 -48.000000 314.000000 480.000000 830.000000 248.000000 414.000000 186.000000 -65.000000
1.853371 134.000000 387.000000 251.000000 -259.000000 -48.000000 314.000000 470.000000 820.000000 238.000000 424.000000 191.000000 -56.000000
1.854371 125.000000 387.000000 260.000000 -259.000000 -55.000000 321.000000 475.000000 830.000000 248.000000 414.000000 191.000000 -56.000000
1.855371 120.000000 367.000000 246.000000 -254.000000 -65.000000 326.000000 475.000000 835.000000 253.000000 424.000000 196.000000 -49.000000
1.856371 115.000000 362.000000 246.000000 -242.000000 -60.000000 309.000000 470.000000 824.000000 243.000000 424.000000 191.000000 -54.000000
1.857371 120.000000 362.000000 241.000000 -237.000000 -63.000000 306.000000 475.000000 829.000000 243.000000 413.000000 186.000000 -63.000000
1.858372 129.000000 362.000000 231.000000 -240.000000 -58.000000 304.000000 485.000000 834.000000 248.000000 413.000000 186.000000 -54.000000
